Activity Type,Date,Favorite,Title,Distance,Calories,Time,Avg HR,Max HR,Aerobic TE,Avg Run Cadence,Max Run Cadence,Avg Pace,Best Pace,Total Ascent,Total Descent,Avg Stride Length,Avg Vertical Ratio,Avg Vertical Oscillation,Avg Ground Contact Time,Avg GAP,Normalized Power® (NP®),Training Stress Score®,Avg Power,Max Power,Steps,Body Battery Drain,Decompression,Best Lap Time,Number of Laps,Moving Time,Elapsed Time,Min Elevation,Max Elevation
Running,2020-09-25 13:16:14,0,Gremersdorf Laufen,"12,68",1.135,01:21:44,146,157,--,150,160,6:27,6:06,46,46,"1,04",--,--,--,--,--,"0,0",--,--,12.222,--,No,"00:01:11,9",26,01:21:35,01:22:02,'-1,36
Running,2020-09-24 12:19:24,0,Hamburg Laufen,"9,80",955,01:02:37,148,158,--,149,164,6:23,5:22,21,20,"1,05",--,--,--,--,--,"0,0",--,--,9.328,--,No,"00:01:54,9",20,01:02:14,01:03:31,5,18
Running,2020-09-22 18:28:47,0,Hamburg Laufen,"11,38",1.117,01:12:21,150,162,--,148,189,6:22,2:59,20,21,"1,06",--,--,--,--,--,"0,0",--,--,10.730,--,No,"00:02:27,8",23,01:12:07,01:13:09,4,19
Running,2020-09-20 15:01:41,0,Hamburg Laufen,"11,28",1.090,01:11:39,149,162,--,148,191,6:21,5:04,18,19,"1,06",--,--,--,--,--,"0,0",--,--,10.596,--,No,"00:01:51,6",23,01:10:43,01:14:38,'-10,19
Running,2020-09-19 14:24:48,0,Hamburg Laufen,"10,44",972,01:06:20,146,157,--,148,176,6:21,3:32,14,13,"1,07",--,--,--,--,--,"0,0",--,--,9.810,--,No,"00:02:49,2",21,01:05:55,01:08:40,5,18
Running,2020-09-17 08:16:22,0,Hamburg Laufen,"8,53",741,00:55:30,140,151,--,148,162,6:30,4:49,11,11,"1,04",--,--,--,--,--,"0,0",--,--,8.222,--,No,"00:00:12,4",18,00:55:05,00:57:12,5,19
Running,2020-09-13 13:14:53,0,Gremersdorf Laufen,"11,59",1.165,01:12:37,153,170,--,151,164,6:16,5:50,50,51,"1,06",--,--,--,--,--,"0,0",--,--,10.940,--,No,"00:00:31,9",24,01:12:32,01:12:45,'-1,36
Running,2020-09-11 16:14:16,0,Gremersdorf Laufen,"12,54",1.139,01:19:47,146,160,--,149,159,6:22,5:51,51,53,"1,06",--,--,--,--,--,"0,0",--,--,11.880,--,No,"00:00:13,7",26,01:19:36,01:19:58,'-1,36
Running,2020-09-10 15:50:42,0,Gremersdorf Laufen,"11,29",1.051,01:12:43,146,162,--,149,162,6:27,6:08,47,39,"1,04",--,--,--,--,--,"0,0",--,--,10.840,--,No,"00:01:46,6",23,01:12:38,01:12:50,2,36
Running,2020-09-08 16:49:33,0,Hamburg Laufen,"12,53",1.194,01:20:34,148,160,--,147,175,6:26,4:56,18,19,"1,06",--,--,--,--,--,"0,0",--,--,11.852,--,No,"00:00:13,4",26,01:19:51,01:22:43,5,18
Running,2020-09-05 15:44:05,0,Gremersdorf Laufen,"12,55",1.140,01:21:49,147,158,--,148,159,6:31,6:01,50,50,"1,04",--,--,--,--,--,"0,0",--,--,12.100,--,No,"00:00:21,4",26,01:21:39,01:21:58,'-1,36
Running,2020-09-03 12:19:40,0,Hamburg Laufen,"12,77",1.167,01:22:27,149,219,--,147,161,6:27,4:35,13,15,"1,05",--,--,--,--,--,"0,0",--,--,12.142,--,No,"00:01:44,0",26,01:21:52,01:24:25,5,19
Running,2020-09-02 11:41:50,0,Hamburg Laufen,"11,89",1.111,01:16:24,148,158,--,147,165,6:26,5:07,12,14,"1,06",--,--,--,--,--,"0,0",--,--,11.254,--,No,"00:02:36,1",24,01:15:55,01:18:19,5,18
Running,2020-09-01 11:49:21,0,Hamburg Laufen,"11,18",990,01:11:48,144,156,--,147,191,6:25,3:54,21,22,"1,06",--,--,--,--,--,"0,0",--,--,10.588,--,No,"00:01:10,0",23,01:11:08,01:15:02,5,19
Running,2020-08-31 11:58:56,0,Hamburg Laufen,"10,44",1.018,01:05:02,151,163,--,150,164,6:14,5:13,10,9,"1,07",--,--,--,--,--,"0,0",--,--,9.762,--,No,"00:02:47,9",21,01:04:31,01:06:42,5,18
Running,2020-08-28 12:30:34,0,Gremersdorf Laufen,"12,53",1.235,01:21:34,151,219,--,149,159,6:31,6:05,47,46,"1,03",--,--,--,--,--,"0,0",--,--,12.118,--,No,"00:00:10,1",26,01:21:30,01:21:34,'-1,36
Running,2020-08-27 11:58:06,0,Hamburg Laufen,"10,46",1.053,01:06:14,152,162,--,150,165,6:20,5:21,19,18,"1,06",--,--,--,--,--,"0,0",--,--,9.910,--,No,"00:02:58,0",21,01:06:00,01:07:47,5,18
Running,2020-08-26 17:20:16,0,Hamburg Laufen,"10,30",1.018,01:06:02,150,161,--,148,161,6:24,4:56,18,17,"1,06",--,--,--,--,--,"0,0",--,--,9.744,--,No,"00:02:04,3",21,01:05:16,01:08:31,5,18
Running,2020-08-25 11:19:53,0,Hamburg Laufen,"10,45",1.072,01:06:02,157,219,--,150,169,6:19,5:34,10,9,"1,05",--,--,--,--,--,"0,0",--,--,9.910,--,No,"00:02:53,2",21,01:05:51,01:06:59,5,18
Running,2020-08-24 12:01:37,0,Hamburg Laufen,"10,45",1.047,01:05:50,152,164,--,149,167,6:18,4:46,21,19,"1,07",--,--,--,--,--,"0,0",--,--,9.780,--,No,"00:02:55,4",21,01:05:24,01:07:18,5,18
Running,2020-08-21 05:52:03,0,Hamburg Laufen,"7,69",787,00:49:36,149,162,--,148,157,6:27,1:58,3,4,"1,05",--,--,--,--,--,"0,0",--,--,7.346,--,No,"00:01:21,9",16,00:49:11,00:50:49,5,13
Running,2020-08-19 05:48:37,0,Hamburg Laufen,"8,71",820,00:54:25,146,157,--,149,161,6:15,4:04,15,16,"1,07",--,--,--,--,--,"0,0",--,--,8.126,--,No,"00:01:21,0",18,00:54:03,00:55:10,5,18
Running,2020-08-18 05:44:16,0,Hamburg Laufen,"8,68",832,00:54:30,147,160,--,150,161,6:17,5:18,7,7,"1,06",--,--,--,--,--,"0,0",--,--,8.166,--,No,"00:01:12,9",18,00:54:12,00:55:45,5,18
Running,2020-08-14 06:28:35,0,Hamburg Laufen,"8,62",844,00:53:59,149,162,--,150,169,6:16,2:23,10,11,"1,06",--,--,--,--,--,"0,0",--,--,8.114,--,No,"00:00:46,5",18,00:53:45,00:54:57,5,18
Running,2020-08-12 05:53:20,0,Hamburg Laufen,"8,66",828,00:55:32,146,157,--,148,159,6:25,4:52,7,7,"1,05",--,--,--,--,--,"0,0",--,--,8.246,--,No,"00:01:06,2",18,00:55:17,00:56:56,5,19
Running,2020-08-11 05:52:38,0,Hamburg Laufen,"7,72",765,00:49:28,147,160,--,148,159,6:24,5:39,6,5,"1,05",--,--,--,--,--,"0,0",--,--,7.346,--,No,"00:01:25,1",16,00:48:57,00:50:07,5,12
Running,2020-08-04 18:26:58,0,Hamburg Laufen,"10,43",1.086,01:06:57,153,162,--,149,169,6:25,5:17,15,15,"1,05",--,--,--,--,--,"0,0",--,--,9.956,--,No,"00:02:55,9",21,01:06:12,01:08:43,5,18
Running,2020-08-03 12:45:03,0,Hamburg Laufen,"10,49",1.044,01:06:28,150,161,--,149,174,6:20,5:32,20,19,"1,06",--,--,--,--,--,"0,0",--,--,9.914,--,No,"00:03:00,4",21,01:06:09,01:07:04,5,18
Running,2020-08-02 16:04:29,0,Gremersdorf Laufen,"11,23",1.176,01:13:08,152,165,--,149,159,6:31,5:02,47,44,"1,03",--,--,--,--,--,"0,0",--,--,10.924,--,No,"00:01:29,7",23,01:13:01,01:14:24,2,36
Running,2020-07-31 12:45:10,0,Hamburg Laufen,"4,76",524,00:30:45,154,164,--,149,157,6:27,5:37,15,14,"1,04",--,--,--,--,--,"0,0",--,--,4.576,--,No,"00:01:44,2",10,00:30:26,00:31:21,6,18
Running,2020-07-31 12:14:34,0,Hamburg Laufen,"3,34",323,00:21:08,143,157,--,144,158,6:20,5:45,--,1,"1,08",--,--,--,--,--,"0,0",--,--,3.092,--,No,"00:02:20,2",7,00:20:55,00:25:20,5,10
Running,2020-07-28 19:10:23,0,Hamburg Laufen,"8,72",896,00:54:21,155,219,--,148,163,6:14,5:05,137,168,"1,08",--,--,--,--,--,"0,0",--,--,8.054,--,No,"00:01:23,4",18,00:54:04,00:55:28,'-19,25
Running,2020-07-20 11:44:52,0,Hamburg Laufen,"7,72",710,00:48:54,143,157,--,149,160,6:20,5:39,218,194,"1,06",--,--,--,--,--,"0,0",--,--,7.306,--,No,"00:01:42,1",16,00:48:25,00:49:54,'-8,42
Running,2020-07-17 12:10:32,0,Hamburg Laufen,"10,40",1.045,01:05:45,150,162,--,150,171,6:19,5:33,13,10,"1,05",--,--,--,--,--,"0,0",--,--,9.880,--,No,"00:02:31,6",21,01:05:15,01:06:59,5,18
Running,2020-07-14 18:35:11,0,Hamburg Laufen,"11,17",1.009,01:10:51,144,157,--,149,192,6:21,5:19,23,23,"1,06",--,--,--,--,--,"0,0",--,--,10.578,--,No,"00:01:05,3",23,01:09:50,01:12:47,'-1,19
Running,2020-07-13 18:27:49,0,Hamburg Laufen,"11,17",1.014,01:11:07,147,219,--,148,177,6:22,5:07,17,16,"1,06",--,--,--,--,--,"0,0",--,--,10.494,--,No,"00:01:08,7",23,01:10:28,01:15:09,5,19
Running,2020-07-11 14:50:56,0,Gremersdorf Laufen,"12,20",1.140,01:16:10,148,163,--,150,161,6:15,5:45,61,54,"1,07",--,--,--,--,--,"0,0",--,--,11.418,--,No,"00:01:10,0",25,01:16:07,01:16:10,3,34
Running,2020-07-10 12:30:43,0,Hamburg Laufen,"10,46",997,01:06:07,147,159,--,150,173,6:19,3:26,6,6,"1,06",--,--,--,--,--,"0,0",--,--,9.900,--,No,"00:02:50,0",21,01:05:32,01:08:36,5,18
Running,2020-07-09 17:44:12,0,Hamburg Laufen,"11,18",1.107,01:08:56,151,165,--,151,187,6:10,5:05,20,18,"1,08",--,--,--,--,--,"0,0",--,--,10.378,--,No,"00:01:06,4",23,01:08:25,01:11:06,2,19
Running,2020-07-07 12:23:16,0,Hamburg Laufen,"10,44",1.004,01:04:00,149,161,--,152,180,6:08,5:24,14,13,"1,07",--,--,--,--,--,"0,0",--,--,9.724,--,No,"00:02:44,0",21,01:03:36,01:05:19,5,18
Running,2020-07-06 11:34:31,0,Hamburg Laufen,"11,08",1.012,01:08:42,146,162,--,151,186,6:12,4:20,28,25,"1,07",--,--,--,--,--,"0,0",--,--,10.388,--,No,"00:00:31,2",23,01:08:07,01:10:11,4,19
Running,2020-07-05 07:18:23,0,Gremersdorf Laufen,"11,01",1.057,01:10:46,149,219,--,150,160,6:26,6:01,56,58,"1,04",--,--,--,--,--,"0,0",--,--,10.592,--,No,"00:00:05,5",23,01:10:38,01:10:57,'-1,34
Running,2020-07-01 12:21:58,0,Hamburg Laufen,"8,57",825,00:53:32,148,158,--,151,162,6:15,5:19,17,16,"1,06",--,--,--,--,--,"0,0",--,--,8.074,--,No,"00:00:28,1",18,00:53:04,00:55:35,5,18
Running,2020-06-30 18:23:27,0,Hamburg Laufen,"11,12",1.032,01:10:06,149,219,--,149,187,6:18,5:22,19,20,"1,06",--,--,--,--,--,"0,0",--,--,10.488,--,No,"00:00:45,2",23,01:09:59,01:14:08,5,19
Running,2020-06-29 18:08:27,0,Hamburg Laufen,"11,11",1.012,01:09:41,146,158,--,149,164,6:16,5:07,19,17,"1,07",--,--,--,--,--,"0,0",--,--,10.424,--,No,"00:00:40,9",23,01:09:27,01:12:28,5,19
Running,2020-06-25 19:02:13,0,Hamburg Laufen,"8,59",851,00:54:39,149,159,--,148,161,6:22,5:46,16,16,"1,07",--,--,--,--,--,"0,0",--,--,8.084,--,No,"00:00:40,2",18,00:54:32,00:56:55,5,18
Running,2020-06-22 18:12:25,0,Hamburg Laufen,"10,36",961,01:05:55,146,156,--,149,168,6:22,4:25,9,8,"1,06",--,--,--,--,--,"0,0",--,--,9.810,--,No,"00:02:18,0",21,01:05:50,01:06:40,5,18
Running,2020-06-21 07:30:53,0,Gremersdorf Laufen,"10,73",940,01:09:22,140,159,--,152,163,6:28,5:42,49,47,"1,02",--,--,--,--,--,"0,0",--,--,10.540,--,No,"00:01:21,7",22,01:09:10,01:09:35,2,34
Running,2020-06-20 08:32:50,0,Gremersdorf Laufen,"12,35",1.180,01:18:40,148,160,--,151,160,6:22,5:58,43,39,"1,04",--,--,--,--,--,"0,0",--,--,11.860,--,No,"00:02:07,8",25,01:18:34,01:18:47,2,36
Running,2020-06-18 17:30:13,0,Hamburg Laufen,"10,33",1.040,01:07:13,149,159,--,148,164,6:30,5:07,22,20,"1,04",--,--,--,--,--,"0,0",--,--,9.936,--,No,"00:02:12,7",21,01:07:10,01:07:41,5,18
Running,2020-06-16 18:26:22,0,Hamburg Laufen,"5,23",497,00:33:08,144,155,--,149,161,6:20,5:39,--,2,"1,06",--,--,--,--,--,"0,0",--,--,4.934,--,No,"00:01:29,5",11,00:33:02,00:34:57,5,10
Running,2020-06-15 18:41:54,0,Hamburg Laufen,"11,64",1.185,01:14:43,152,161,--,149,162,6:25,5:16,30,31,"1,04",--,--,--,--,--,"0,0",--,--,11.168,--,No,"00:00:55,2",24,01:14:31,01:17:49,0,12
Running,2020-06-13 12:56:59,0,Gremersdorf Laufen,"10,92",1.011,01:06:19,147,167,--,153,181,6:05,4:02,43,38,"1,07",--,--,--,--,--,"0,0",--,--,10.158,--,No,"00:01:53,0",22,01:06:16,01:06:19,3,36
Running,2020-06-11 15:53:19,0,Gremersdorf Laufen,"12,51",1.151,01:18:06,147,160,--,151,163,6:15,5:32,53,54,"1,06",--,--,--,--,--,"0,0",--,--,11.778,--,No,"00:00:03,1",26,01:18:00,01:18:12,'-1,36
Running,2020-06-09 16:58:58,0,Gremersdorf Laufen,"11,10",1.003,01:10:25,144,160,--,152,165,6:21,5:34,46,46,"1,03",--,--,--,--,--,"0,0",--,--,10.738,--,No,"00:00:33,8",23,01:10:20,01:10:29,2,36
Running,2020-06-08 13:53:31,0,Gremersdorf Laufen,"12,51",1.295,01:19:24,154,166,--,151,160,6:21,5:46,54,55,"1,05",--,--,--,--,--,"0,0",--,--,11.960,--,No,"00:00:02,8",26,01:19:15,01:19:31,'-1,36
Running,2020-06-06 15:51:53,0,Gremersdorf Laufen,"11,24",1.033,01:10:21,146,159,--,152,162,6:15,5:34,54,49,"1,05",--,--,--,--,--,"0,0",--,--,10.664,--,No,"00:01:24,0",23,01:10:17,01:10:26,2,34
Running,2020-06-05 16:31:21,0,Gremersdorf Laufen,"12,51",1.193,01:18:32,149,165,--,152,163,6:17,5:54,48,50,"1,05",--,--,--,--,--,"0,0",--,--,11.954,--,No,"00:00:04,2",26,01:18:27,01:18:38,'-1,36
Running,2020-06-04 14:00:36,0,Gremersdorf Laufen,"10,03",916,01:03:31,144,159,--,153,165,6:20,5:35,46,48,"1,03",--,--,--,--,--,"0,0",--,--,9.748,--,No,"00:00:11,5",21,01:03:27,01:04:02,'-2,34
Running,2020-06-01 15:38:29,0,Gremersdorf Laufen,"9,06",827,00:58:24,143,157,--,152,162,6:27,5:51,44,45,"1,02",--,--,--,--,--,"0,0",--,--,8.888,--,No,"00:00:22,3",19,00:58:19,00:59:49,'-2,36
Running,2020-05-31 15:33:38,0,Gremersdorf Laufen,"11,18",1.034,01:11:10,147,162,--,150,165,6:22,5:36,43,39,"1,04",--,--,--,--,--,"0,0",--,--,10.706,--,No,"00:01:01,2",23,01:11:07,01:11:10,3,36
Running,2020-05-29 16:42:25,0,Gremersdorf Laufen,"10,12",855,01:06:15,141,153,--,150,160,6:33,6:03,48,51,"1,02",--,--,--,--,--,"0,0",--,--,9.918,--,No,"00:00:48,5",21,01:06:11,01:06:15,'-2,34
Running,2020-05-28 17:19:24,0,Gremersdorf Laufen,"11,30",995,01:13:27,146,158,--,150,158,6:30,5:56,47,47,"1,03",--,--,--,--,--,"0,0",--,--,11.014,--,No,"00:01:53,1",23,01:13:23,01:13:37,2,36
Running,2020-05-26 17:51:25,0,Hamburg Laufen,"11,19",1.116,01:11:19,150,159,--,150,190,6:23,5:07,28,25,"1,05",--,--,--,--,--,"0,0",--,--,10.670,--,No,"00:01:13,6",23,01:10:47,01:12:43,5,19
Running,2020-05-25 12:19:19,0,Hamburg Laufen,"8,69",818,00:54:30,145,158,--,149,161,6:17,5:01,14,15,"1,07",--,--,--,--,--,"0,0",--,--,8.138,--,No,"00:01:09,6",18,00:54:11,00:54:59,5,18
Running,2020-05-23 14:36:29,0,Gremersdorf Laufen,"9,04",795,00:57:34,147,160,--,152,164,6:22,5:41,45,45,"1,03",--,--,--,--,--,"0,0",--,--,8.776,--,No,"00:00:13,2",19,00:57:30,00:57:34,'-1,36
Running,2020-05-22 13:36:53,0,Gremersdorf Laufen,"8,90",739,00:58:59,144,156,--,148,159,6:38,5:02,42,34,"1,02",--,--,--,--,--,"0,0",--,--,8.738,--,No,"00:02:35,0",18,00:58:54,00:59:22,2,36
Running,2020-05-18 17:57:20,0,Hamburg Laufen,"8,56",821,00:54:53,145,156,--,150,161,6:25,5:38,12,12,"1,04",--,--,--,--,--,"0,0",--,--,8.218,--,No,"00:00:22,1",18,00:54:29,00:56:49,4,18
Running,2020-05-17 13:48:20,0,Hamburg Laufen,"11,19",1.033,01:10:42,146,157,--,151,164,6:19,4:04,25,23,"1,05",--,--,--,--,--,"0,0",--,--,10.664,--,No,"00:01:14,4",23,01:09:56,01:12:23,5,19
Running,2020-05-16 15:54:22,0,Hamburg Laufen,"8,61",767,00:55:08,141,151,--,151,173,6:24,4:13,14,13,"1,04",--,--,--,--,--,"0,0",--,--,8.324,--,No,"00:00:47,0",18,00:54:38,00:57:28,5,18
Running,2020-05-14 12:28:35,0,Hamburg Laufen,"8,62",803,00:53:31,146,158,--,152,165,6:12,5:07,14,15,"1,06",--,--,--,--,--,"0,0",--,--,8.126,--,No,"00:00:50,1",18,00:53:22,00:54:01,4,18
Running,2020-05-12 12:36:41,0,Hamburg Laufen,"8,60",823,00:53:43,147,158,--,153,164,6:15,5:15,7,8,"1,05",--,--,--,--,--,"0,0",--,--,8.214,--,No,"00:00:39,4",18,00:53:24,00:54:09,5,18
Running,2020-05-10 14:53:16,0,Hamburg Laufen,"8,68",825,00:57:25,143,155,--,151,163,6:37,5:45,17,16,"1,00",--,--,--,--,--,"0,0",--,--,8.666,--,No,"00:01:12,1",18,00:57:13,00:59:17,5,18
Running,2020-05-08 10:07:04,0,Hamburg Laufen,"8,70",822,00:54:07,147,159,--,152,164,6:13,3:20,18,17,"1,06",--,--,--,--,--,"0,0",--,--,8.250,--,No,"00:01:13,9",18,00:54:04,00:54:27,5,18
Running,2020-05-05 12:39:41,0,Hamburg Laufen,"8,70",830,00:54:20,149,179,--,153,163,6:15,5:27,16,17,"1,05",--,--,--,--,--,"0,0",--,--,8.312,--,No,"00:01:10,9",18,00:54:04,00:54:52,5,18
Running,2020-05-04 11:55:27,0,Hamburg Laufen,"8,64",820,00:54:21,147,159,--,153,164,6:18,5:04,11,11,"1,04",--,--,--,--,--,"0,0",--,--,8.326,--,No,"00:00:49,2",18,00:54:10,00:55:26,5,19
Running,2020-05-03 15:13:07,0,Hamburg Laufen,"11,26",1.024,01:10:17,147,159,--,153,166,6:15,5:05,27,24,"1,05",--,--,--,--,--,"0,0",--,--,10.738,--,No,"00:01:40,8",23,01:10:03,01:12:43,5,19
Running,2020-05-01 13:52:37,0,Hamburg Laufen,"8,65",778,00:53:33,145,156,--,152,161,6:11,5:12,16,16,"1,07",--,--,--,--,--,"0,0",--,--,8.126,--,No,"00:00:55,3",18,00:53:28,00:54:23,5,18
Running,2020-04-30 11:54:13,0,Hamburg Laufen,"8,64",861,00:54:27,157,219,--,153,164,6:18,3:19,11,11,"1,04",--,--,--,--,--,"0,0",--,--,8.316,--,No,"00:00:54,7",18,00:54:22,00:54:44,5,19
Running,2020-04-28 12:31:21,0,Hamburg Laufen,"8,64",812,00:54:29,147,157,--,151,161,6:18,4:31,17,16,"1,05",--,--,--,--,--,"0,0",--,--,8.216,--,No,"00:00:50,5",18,00:54:15,00:55:49,5,18
Running,2020-04-27 12:35:53,0,Hamburg Laufen,"8,59",812,00:53:54,147,159,--,151,162,6:17,5:36,15,15,"1,05",--,--,--,--,--,"0,0",--,--,8.176,--,No,"00:00:33,0",18,00:53:44,00:56:05,5,18
Running,2020-04-26 10:38:01,0,Hamburg Laufen,"8,52",809,00:54:30,146,161,--,153,191,6:24,1:31,14,11,"1,02",--,--,--,--,--,"0,0",--,--,8.346,--,No,"00:00:03,0",19,00:54:20,00:55:26,5,19
Running,2020-04-24 17:07:06,0,Hamburg Laufen,"10,28",946,01:06:17,147,156,--,151,162,6:27,4:12,18,19,"1,03",--,--,--,--,--,"0,0",--,--,10.002,--,No,"00:01:54,9",21,01:06:09,01:07:36,5,18
Running,2020-04-23 11:49:58,0,Hamburg Laufen,"8,48",848,00:54:37,150,161,--,151,162,6:26,5:29,19,19,"1,03",--,--,--,--,--,"0,0",--,--,8.248,--,No,"00:03:06,8",17,00:54:27,00:57:17,5,18
Running,2020-04-21 12:40:00,0,Hamburg Laufen,"8,64",814,00:54:50,147,158,--,152,164,6:21,5:27,16,16,"1,04",--,--,--,--,--,"0,0",--,--,8.330,--,No,"00:00:53,1",18,00:54:42,00:56:25,5,18
Running,2020-04-20 12:09:37,0,Hamburg Laufen,"8,59",821,00:54:07,153,219,--,152,162,6:18,5:18,16,16,"1,05",--,--,--,--,--,"0,0",--,--,8.216,--,No,"00:00:35,7",18,00:54:03,00:55:36,5,18
Running,2020-04-17 13:00:19,0,Hamburg Laufen,"8,67",821,00:56:21,147,157,--,149,160,6:30,5:54,17,16,"1,03",--,--,--,--,--,"0,0",--,--,8.402,--,No,"00:01:01,7",18,00:56:12,00:58:01,5,18
Running,2020-04-16 13:13:54,0,Hamburg Laufen,"8,73",899,00:56:44,153,164,--,151,165,6:30,5:27,17,17,"1,02",--,--,--,--,--,"0,0",--,--,8.592,--,No,"00:01:30,9",18,00:56:40,00:57:33,5,19
Running,2020-04-14 19:17:51,0,Hamburg Laufen,"8,64",836,00:54:16,151,161,--,153,164,6:17,5:55,18,17,"1,04",--,--,--,--,--,"0,0",--,--,8.282,--,No,"00:00:53,5",18,00:54:10,00:54:51,5,18
Running,2020-04-12 17:05:15,0,Hamburg Laufen,"10,30",1.009,01:06:07,151,163,--,149,158,6:25,5:25,7,6,"1,05",--,--,--,--,--,"0,0",--,--,9.856,--,No,"00:01:57,4",21,01:06:01,01:06:44,5,19
Running,2020-04-11 18:18:03,0,Hamburg Laufen,"8,69",805,00:55:24,148,159,--,149,159,6:23,5:42,18,17,"1,05",--,--,--,--,--,"0,0",--,--,8.266,--,No,"00:01:10,1",18,00:54:52,00:55:34,5,18
Running,2020-04-10 12:40:43,0,Hamburg Laufen,"8,69",820,00:55:37,150,159,--,151,160,6:24,5:50,16,16,"1,04",--,--,--,--,--,"0,0",--,--,8.384,--,No,"00:01:12,3",18,00:55:21,00:56:19,5,18
Running,2020-04-09 17:01:28,0,Hamburg Laufen,"8,54",780,00:54:30,148,159,--,150,162,6:23,4:59,22,21,"1,05",--,--,--,--,--,"0,0",--,--,8.196,--,No,"00:00:18,2",18,00:54:23,00:56:44,5,19
Running,2020-04-07 13:48:52,0,Hamburg Laufen,"8,68",850,00:55:36,153,163,--,149,157,6:24,5:15,15,15,"1,05",--,--,--,--,--,"0,0",--,--,8.268,--,No,"00:01:11,3",18,00:55:30,00:57:06,5,19
Running,2020-04-06 14:56:30,0,Hamburg Laufen,"8,58",853,00:56:36,152,164,--,149,162,6:36,5:42,15,15,"1,02",--,--,--,--,--,"0,0",--,--,8.434,--,No,"00:00:35,1",18,00:56:27,00:58:51,5,18
Running,2020-04-05 10:51:27,0,Hamburg Laufen,"9,11",889,00:59:08,152,163,--,150,168,6:29,2:38,21,20,"1,02",--,--,--,--,--,"0,0",--,--,8.898,--,No,"00:00:45,7",19,00:59:03,01:00:53,5,19
Running,2020-03-31 18:33:29,0,Hamburg Laufen,"8,67",827,00:56:32,151,160,--,148,162,6:31,5:35,10,10,"1,03",--,--,--,--,--,"0,0",--,--,8.404,--,No,"00:01:04,5",18,00:56:19,00:57:53,5,18
Running,2020-03-30 18:21:31,0,Hamburg Laufen,"8,54",849,00:56:07,153,165,--,149,165,6:34,5:49,16,17,"1,02",--,--,--,--,--,"0,0",--,--,8.398,--,No,"00:00:13,3",18,00:56:01,00:57:30,5,18
Running,2020-03-29 12:29:18,0,Hamburg Laufen,"7,88",787,00:51:42,154,166,--,151,182,6:34,3:49,9,8,"1,01",--,--,--,--,--,"0,0",--,--,7.800,--,No,"00:02:29,6",16,00:51:23,00:52:14,5,18
Running,2020-03-28 13:57:56,0,Hamburg Laufen,"3,35",290,00:22:54,138,154,--,147,159,6:51,3:32,1,2,"0,99",--,--,--,--,--,"0,0",--,--,3.384,--,No,"00:02:19,2",7,00:22:51,00:33:02,6,10
Running,2020-03-26 18:18:44,0,Hamburg Laufen,"7,86",771,00:51:41,152,165,--,150,167,6:34,5:27,7,6,"1,02",--,--,--,--,--,"0,0",--,--,7.754,--,No,"00:02:19,2",16,00:51:28,00:55:19,5,18
Running,2020-03-25 12:04:42,0,Hamburg Laufen,"7,04",701,00:45:38,157,166,--,152,164,6:29,5:56,11,10,"1,02",--,--,--,--,--,"0,0",--,--,6.920,--,No,"00:00:16,1",15,00:45:31,00:46:18,5,18
Running,2020-03-24 17:44:50,0,Hamburg Laufen,"7,13",693,00:46:15,153,164,--,147,157,6:29,5:27,13,13,"1,05",--,--,--,--,--,"0,0",--,--,6.818,--,No,"00:00:48,2",15,00:46:09,00:46:46,5,18
Running,2020-03-22 14:25:28,0,Hamburg Laufen,"7,01",718,00:45:58,159,168,--,149,161,6:34,5:38,7,6,"1,02",--,--,--,--,--,"0,0",--,--,6.854,--,No,"00:00:02,2",15,00:45:53,00:46:58,5,19
Running,2020-03-21 15:06:01,0,Hamburg Laufen,"5,90",610,00:39:06,159,173,--,151,162,6:38,4:44,15,16,"1,00",--,--,--,--,--,"0,0",--,--,5.908,--,No,"00:02:43,5",12,00:39:03,00:39:06,5,18
Running,2020-03-12 17:41:14,0,Hamburg Laufen,"8,95",904,00:58:49,158,171,--,151,169,6:34,5:05,18,19,"1,01",--,--,--,--,--,"0,0",--,--,8.878,--,No,"00:03:03,7",18,00:58:45,00:59:39,5,19
Running,2020-03-09 18:44:19,0,Hamburg Laufen,"8,92",878,01:01:38,152,163,--,148,160,6:55,4:43,26,26,"0,98",--,--,--,--,--,"0,0",--,--,9.112,--,No,"00:02:59,2",18,01:01:35,01:02:40,5,18
Running,2020-03-07 10:20:21,0,Hamburg Laufen,"6,87",707,00:44:07,166,220,--,150,164,6:25,5:25,14,12,"1,04",--,--,--,--,--,"0,0",--,--,6.642,--,No,"00:02:30,5",14,00:44:02,00:47:14,5,18
Running,2020-03-05 17:35:09,0,Hamburg Laufen,"6,86",719,00:45:03,163,176,--,148,159,6:34,5:15,9,8,"1,03",--,--,--,--,--,"0,0",--,--,6.674,--,No,"00:02:25,9",14,00:45:00,00:46:15,5,18
Running,2020-03-03 18:26:52,0,Hamburg Laufen,"5,73",622,00:38:28,164,178,--,147,159,6:43,6:01,8,6,"1,01",--,--,--,--,--,"0,0",--,--,5.674,--,No,"00:01:33,4",12,00:38:15,00:39:36,5,13
Running,2020-02-07 18:00:17,0,Hamburg Laufen,"9,01",882,00:59:41,154,164,--,150,166,6:37,5:51,12,11,"1,01",--,--,--,--,--,"0,0",--,--,8.936,--,No,"00:00:04,8",19,00:59:35,01:01:02,5,18
